Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	590.44	1682.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1080.7	1574.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1093.8	142.66	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	320.23	1142.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1285.6	300.34	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	478.05	1452	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	799.87	89.52	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	955.78	248.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	419.67	1462	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	895.69	82.01	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1124.7	170.47	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1376	381.65	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	187.83	342.83	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	576.06	74.07	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1249.6	260.26	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	381.87	1283.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1353.3	1382.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	761.24	66.77	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	869.65	80.97	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	984.27	100.93	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1099.7	148.43	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	404.47	1416.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	182.65	394.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	696.03	1742	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	483.8	1467.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	226.19	307.84	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	299.19	1160.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1258	1477.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1356.6	1326.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	200.88	401.26	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	735.2	51.09	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	307.36	1152.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1442	1277.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	184.4	356.29	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	317.48	1243.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1147.1	1586.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	262.18	837.04	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	268.49	892.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	270.9	195.15	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	848.34	1683.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	516.54	141.76	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1179.1	1551.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	186.06	318.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	333.69	1313	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	916.83	1682.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	681.87	1713	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Points	1400.9	1237.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	239.67	279.32	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	1109.2	363.67	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	1015.1	128.34	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1277.8	311.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1259.8	288.55	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	640.31	1684.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	190.49	365.04	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	780.78	1735.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	842.03	1718.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	352.46	692.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	964.62	118.86	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	547.46	1566.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	551.45	113.42	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1024.4	105.85	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1142.6	1539.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	415.79	122.19	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1351	367.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	994.38	1642.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	359.9	1311.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	701.37	84.39	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	451.7	1525.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	233.63	225.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	184.83	326.02	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1104	1616.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	615.85	1690	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1410	421.11	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1379	1347	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	234.92	206.75	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	211.37	289.24	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	603.62	1668.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	470.65	1519.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	979.68	1659.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1305.9	1425	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	694.92	1705.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	1312.8	357.67	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	887.26	1674.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1163.3	1557.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	604.25	1713.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	963.51	1651.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1049.9	123.39	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	388.18	1326.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1074	1617	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	721.98	56.81	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	915.15	101.25	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1167.3	188.85	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	632.84	79.58	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	635.92	1527.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1225.7	1516.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	529.85	102.96	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	794.41	1327.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1510	665.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	652.64	1720	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	290.59	216.94	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	1417.5	607.42	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	880.13	1707.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1045.6	1640.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	359.94	133	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	651.57	45.08	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1016.6	106.77	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	399.9	1391.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1267.4	286.57	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	786.96	1725.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1148	182	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	927.15	104.14	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	437.94	1447.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	895.8	100.05	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	192.55	353.89	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1518.5	1135.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1091.5	1604.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	696.08	47.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	549.5	92.99	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	319.46	151.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	393.56	1413	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	626.81	1665.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1131	174.58	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	406.13	1407	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	431.41	132.24	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	665.08	77.43	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	813.44	79.14	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	345.76	1324	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	855.82	1698	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1150.7	1539.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1054.9	1634.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1483.9	913.68	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	191.95	303.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	592.54	68.07	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	744.85	1742	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	475.42	153.98	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1417.3	437.35	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1060.6	1634.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	638.08	68.91	1	NaN	NaN
