Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1176.3	1559.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1503	713.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	728.16	65.87	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	823.86	1715.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	767.2	74.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	695.67	1742.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1120.5	189.82	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	661.04	1715.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1047.1	1602.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	591.41	69.89	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	416.27	1430.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	648.38	1699.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1130.6	174.01	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	364.17	1291.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	394.51	1413.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	546.88	1609.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	424.83	1411.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	887	1696.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	771.95	41.24	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	993.57	1664.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	380.45	1358.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	484.31	1558.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	772.81	1732.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1323.3	332.96	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	191.65	311.88	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1121.1	165.52	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	237.37	269.31	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1442.4	1288.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	543.87	1599.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	233.45	225.78	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1147.1	182.21	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1053.2	1597.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1278.5	309.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Polygon	1457.9	795.65	NaN	2419.4	206.34
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1269.5	1472.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	683.08	1713.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	502.88	89.16	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	823.86	1721.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Polygon	1480.7	1075	NaN	6610	322.73
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	324.67	1268.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	342.41	1315.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	495.54	1576.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	375.38	126.54	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	349.43	1338.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	179.91	374.88	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	PIE	PIE	Image	Polygon	NaN	NaN	NaN	0	21733.8
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1009.6	104.05	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	283.88	209.03	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	398.67	1391.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1507.4	720.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	781.47	86.03	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	1073.9	154.73	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1233.9	251.56	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1005.2	1647.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	763.73	1747.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	173.38	358.82	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	1378.6	423.19	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	711.83	59.83	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	565.31	1613.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	226.87	308.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	981.58	95.58	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1109.6	1611.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1352.7	1385.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Polygon	571.14	1555.9	NaN	1823.6	164.92
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1226.2	1516.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	419.75	1462.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	315.11	1254.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1215.7	1514.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Polygon	354.03	658.67	NaN	36503.1	742.45
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1028.8	122.65	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	500.02	98.05	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Polygon	334.67	281.29	NaN	8353	355.58
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1284.6	308.71	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	641.23	1683.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1124	170.65	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	373.82	1243.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	461.81	1530.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	963.96	119.41	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	208.81	371.56	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1488.6	923.77	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	572.76	1683.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	616.33	1715.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	874.37	83.37	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	569.58	102.75	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	388.54	1326.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	677.44	1692.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	638.73	1725.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	416.56	120.66	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	536.62	1604.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	358.22	1348.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	497.09	802.74	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1467.2	1257.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Polygon	1413.9	618.1	NaN	22766.4	559.72
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	293.51	1129.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	240.53	279.19	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	604.87	1669.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1485.6	870.59	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	416.59	1407.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	181.97	365.47	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	393.79	1232.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1233.2	1512.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Polygon	325.52	992.97	NaN	10133.8	400.25
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	242.77	876.28	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	478.41	1553.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	463.77	1408	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	928.75	1697.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	481.28	1529.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1306	1424.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	1140.8	190.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	348	1241.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	187.95	343.18	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	839.87	1685.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	654.82	1727.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1362	369.54	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	338.46	1325.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1268.4	287.03	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1250.5	281.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	916.9	92.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	995.6	99.11	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	990.45	116.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	674.19	54.77	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	351.48	1291.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	792.57	1727.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	805.19	1726.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	1292.6	340.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	750.01	70.15	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	885.71	80.56	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	499.14	1527.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	520.06	1563	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1371.8	1365.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	474.85	1495.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	833.5	67.05	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1016.6	1656	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	175.75	338.46	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1131.3	165.52	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	560.17	1637.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	442.81	96.47	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	353.09	1359.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	364.72	1266.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1126.7	1554	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	943.82	93.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1093.2	143.08	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	383.16	1320.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	589.33	1691.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Polygon	1099.3	330.12	NaN	25838.2	666.74
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	339.5	1239.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	373.93	1344.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	320.75	1261.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	451.7	102.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	1496.4	992.73	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	963.61	1653.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	661.83	1740.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1051.8	131.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	889.47	1674.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1390.5	1342.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1042	120.49	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	961.7	1673.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1107.7	153.31	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	300.78	168.87	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1095.4	1595.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1484.7	914.29	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	552.96	1641.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Polygon	1404.5	1234.5	NaN	9439.9	380.37
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	229.37	269.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	519.56	1582.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	235.49	235.12	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	547.6	1566.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Polygon	779.33	178.13	NaN	11795.7	404.11
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1236.1	269.84	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	436.79	1395.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1280.6	281.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	331.22	1265.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	794.45	1329.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	213.04	298.36	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	810.83	1686.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1058.1	1609.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	447.46	1437.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1036	1643.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	341.51	147.48	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	382.97	1349.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	735.08	1731.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1178.9	1551.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	849.98	1717.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	344.39	130.59	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	332.22	1297.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	298.89	1160	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1446.6	516.72	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	916.71	1682.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1129.3	1582.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	495.38	1546.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	590.84	1681.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	1214.7	257.66	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	250.14	198.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	400.73	1403.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	763.53	41.35	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Points	269.01	228.12	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1018.5	116.88	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	564.44	92.62	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	449.85	1496.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	574.79	1657.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1363.4	1375	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	179.01	312.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	942.87	1684.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1083.6	130.54	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	808.72	62.11	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1272.2	1483.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1064.3	1603.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1119.2	1601.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1416.7	437.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	554.74	1582.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	672.4	1717.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1166.5	188.62	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	462.8	1499.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	878.99	1707.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1089	1620.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	529.94	1575.7	1	NaN	NaN
